location,player,player_id,position,shot_aerial_won,shot_first_time,shot_statsbomb_xg,team,under_pressure,shot_open_goal,shot_follows_dribble,goalkeeper_success_out,half_end_early_video_end,goal,shot_body_part_Head,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,shot_type_Corner,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty,x,y,distance,angle,player_name_norm,sofifa_club,sofifa_position,sofifa_id,match_method,shooting,attacking_heading_accuracy,preferred_foot,weak_foot,statsbomb_name,statsbomb_name_norm,short_name,long_name,player_positions,club_name
"[102.7, 52.0]",Jefferson Andrés Lerma Solís,5678.0,Right Midfield,0,0,0.06349895,Levante UD,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,102.7,52.0,18.253325895573116,19.11117739281419,jefferson andres lerma solis,Levante Unión Deportiva,{'RM'},213991,name,62.0,58,Right,3,,,,,,
"[102.7, 20.2]",Joaquín Sánchez Rodríguez,6651.0,Left Midfield,0,0,0.011302036,Real Betis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.7,20.2,22.636095207654524,12.519860463755906,joaquin sanchez rodriguez,Real Betis Balompié,{'LM'},45186,manual,73.0,56,Right,3,{'Joaquín Sánchez Rodríguez'},joaquin sanchez rodriguez,Joaquín,Joaquín Sánchez Rodríguez,"RM, LM, CAM",Fiorentina
"[97.5, 54.1]",Jefferson Andrés Lerma Solís,5678.0,Right Midfield,0,0,0.025211487,Levante UD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,97.5,54.1,23.04859824913437,15.551576260393912,jefferson andres lerma solis,Levante Unión Deportiva,{'RM'},213991,name,62.0,58,Right,3,,,,,,
"[108.5, 54.2]",Álvaro Cejudo Carmona,26723.0,Right Back,0,0,0.06432835,Real Betis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.5,54.2,15.7142866923701,17.50482209763969,alvaro cejudo carmona,Real Betis Balompié,{'RB'},146377,name,68.0,53,Right,5,,,,,,
"[94.2, 42.6]",Daniel Ceballos Fernández,6697.0,Right Defensive Midfield,0,0,0.040866055,Real Betis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.2,42.6,22.68291703022343,18.2504840919653,daniel ceballos fernandez,Real Betis Balompié,{'CDM'},222509,name,61.0,37,Right,3,,,,,,
"[112.4, 42.9]",Rubén Castro Martín,6832.0,Right Center Forward,0,0,0.19121355,Real Betis,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.4,42.9,7.092159403171919,52.83398495662934,ruben castro martin,Real Betis Balompié,"{'CF', 'ST'}",115909,name,80.0,73,Right,3,,,,,,
"[112.8, 50.1]",José Luis Morales Nogales,6668.0,Right Midfield,0,1,0.091745555,Levante UD,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,112.8,50.1,10.648578543636702,24.75799710214695,jose luis morales nogales,Levante Unión Deportiva,{'RM'},216475,name,71.0,51,Right,4,,,,,,
"[109.7, 40.1]",Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,1,0,0.058835253,Málaga,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.7,40.1,9.012900823264395,44.201351213448994,ignacio camacho barnola,Málaga CF,{'CDM'},188005,name,60.0,83,Right,3,,,,,,
"[112.2, 35.3]",Duje Čop,8419.0,Left Center Forward,0,0,0.10455779,Málaga,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.2,35.3,7.908264664261059,45.47056453467358,duje cop,Málaga CF,"{'CF', 'ST'}",189536,name,75.0,62,Right,3,,,,,,
"[97.9, 50.8]",Youssef El-Arabi,27109.0,Center Forward,0,1,0.034278844,Granada,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,97.9,50.8,21.40587083605803,17.65225646999637,youssef el arabi,Granada CF,"{'CF', 'ST'}",194209,name,76.0,75,Right,4,,,,,,
"[88.5, 45.6]",Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,0,0,0.021416945,Granada,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,88.5,45.6,27.970502431132694,14.701836951371742,ruben salvador perez del marmol,Granada CF,{'CDM'},190156,name,57.0,57,Right,3,,,,,,
"[91.2, 24.5]",Rubén Rochina Naixes,6680.0,Center Attacking Midfield,0,0,0.008482323,Granada,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,91.2,24.5,28.436255467272765,13.059622642480228,ruben rochina naixes,Granada CF,{'CAM'},188103,name,72.0,55,Left,2,,,,,,
"[113.2, 35.3]",Duje Čop,8419.0,Left Center Forward,0,1,0.4684604,Málaga,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,113.2,35.3,7.16676530939866,48.92066231641737,duje cop,Málaga CF,"{'CF', 'ST'}",189536,name,75.0,62,Right,3,,,,,,
"[103.2, 51.0]",Abdoulaye Doucouré,3292.0,Left Defensive Midfield,0,1,0.0477064,Granada,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.2,51.0,17.421610143726674,20.34975507965518,abdoulaye doucoure,Granada CF,{'CDM'},208135,name,70.0,66,Right,3,,,,,,
"[103.0, 46.0]",Isaac Ajayi Success,6918.0,Right Wing,0,0,0.4336255,Granada,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.0,46.0,15.725,24.964766204345736,isaac ajayi success,Granada CF,{'RW'},222634,name,68.0,62,Right,3,,,,,,
"[97.5, 41.0]",Juan Pablo Añor Acosta,6563.0,Right Midfield,0,0,0.082190976,Málaga,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,97.5,41.0,19.70584066336679,21.02562823937747,juan pablo anor acosta,Málaga CF,{'RM'},216468,name,66.0,52,Left,3,,,,,,
"[114.1, 62.1]",Rubén Rochina Naixes,6680.0,Center Attacking Midfield,0,0,0.009275946,Granada,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,114.1,62.1,19.48146891920627,5.8927899973820255,ruben rochina naixes,Granada CF,{'CAM'},188103,name,72.0,55,Left,2,,,,,,
"[105.3, 22.4]",Christian Atsu Twasam,3084.0,Left Center Forward,0,1,0.03427549,Málaga,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.3,22.4,19.729305772124874,14.063647466581592,christian atsu twasam,Málaga CF,"{'CF', 'ST'}",205601,name,67.0,50,Left,3,,,,,,
"[115.8, 54.7]",José Luis García del Pozo,6580.0,Right Defensive Midfield,0,1,0.012331616,Málaga,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,115.8,54.7,13.024233182801977,9.769557818960282,jose luis garcia del pozo,Málaga CF,{'CDM'},201893,name,64.0,59,Right,3,,,,,,
"[111.0, 29.3]",David Barral Torres,26248.0,Center Attacking Midfield,0,0,0.04048353,Granada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.0,29.3,12.03057147437311,23.696776767882493,david barral torres,Granada CF,{'CAM'},146121,manual,74.0,73,Right,3,{'David Barral Torres'},david barral torres,David Barral,David Barral Torres,ST,Granada CF
"[103.9, 33.6]",Gonzalo Castro Irizábal,6740.0,Left Midfield,0,1,0.06991861,Málaga,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,103.9,33.6,15.1013660392032,25.659612877940816,gonzalo castro irizabal,Málaga CF,{'LM'},174379,name,72.0,55,Left,3,,,,,,
"[97.2, 25.9]",José Luis García del Pozo,6580.0,Right Defensive Midfield,0,0,0.016153578,Málaga,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,97.2,25.9,23.273219051089605,15.453468645364817,jose luis garcia del pozo,Málaga CF,{'CDM'},201893,name,64.0,59,Right,3,,,,,,
"[110.4, 39.2]",Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,1,0,0.05383094,Málaga,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.4,39.2,8.42747886381211,46.85663766594168,ignacio camacho barnola,Málaga CF,{'CDM'},188005,name,60.0,83,Right,3,,,,,,
"[108.1, 39.7]",Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,0,1,0.17913307,Granada,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,108.1,39.7,10.415621980947666,38.71408249362877,ricardo miguel moreira da costa,Granada CF,{'CB'},20209,name,38.0,80,Right,3,,,,,,
"[109.9, 36.6]",Víctor Camarasa Ferrando,6659.0,Right Defensive Midfield,0,1,0.15885615,Levante UD,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,109.9,36.6,9.298037763420831,41.523889314867006,victor camarasa ferrando,Levante Unión Deportiva,{'CDM'},219571,name,66.0,62,Right,3,,,,,,
"[110.5, 33.9]",José Luis Morales Nogales,6668.0,Left Midfield,1,0,0.082640484,Levante UD,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.5,33.9,9.79703430891206,36.38185651930153,jose luis morales nogales,Levante Unión Deportiva,{'LM'},216475,name,71.0,51,Right,4,,,,,,
"[112.8, 37.9]",Pablo Pérez Rodríguez,23838.0,Center Attacking Midfield,0,1,0.22173579,Sporting Gijón,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,112.8,37.9,6.547993967620921,57.41039513685573,pablo perez rodriguez,Real Sporting de Gijón,{'CAM'},222944,name,66.0,79,Right,3,,,,,,
"[110.9, 42.5]",Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,1,0,0.084258795,Sporting Gijón,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.9,42.5,8.241178996357249,46.91109947822001,arnaldo antonio sanabria ayala,Real Sporting de Gijón,"{'CF', 'ST'}",219932,name,69.0,70,Right,4,,,,,,
"[92.7, 52.3]",Jonathan Rodríguez Menéndez,6581.0,Left Wing,0,0,0.034972083,Sporting Gijón,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,92.7,52.3,26.075269533602143,14.699773249212749,jonathan rodriguez menendez,Real Sporting de Gijón,{'LW'},222943,name,72.0,44,Left,3,,,,,,
"[108.9, 47.0]",Deyverson Brum Silva Acosta,25134.0,Right Center Forward,0,0,0.118236646,Levante UD,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,108.9,47.0,11.39013416294996,31.42924451464269,deyverson brum silva acosta,Levante Unión Deportiva,"{'CF', 'ST'}",215421,name,73.0,80,Left,3,,,,,,
"[114.7, 42.1]",Deyverson Brum Silva Acosta,25134.0,Right Center Forward,0,0,0.29091507,Levante UD,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.7,42.1,4.9691680641733225,71.5931105845459,deyverson brum silva acosta,Levante Unión Deportiva,"{'CF', 'ST'}",215421,name,73.0,80,Left,3,,,,,,
"[113.2, 47.6]",Carl Medjani,27656.0,Right Center Back,1,0,0.06293128,Levante UD,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.2,47.6,8.782602120100856,34.345704195413646,carl medjani,Levante Unión Deportiva,{'CB'},139836,name,54.0,82,Right,3,,,,,,
"[89.9, 39.6]",José Luis Morales Nogales,6668.0,Left Midfield,0,0,0.026490089,Levante UD,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,89.9,39.6,26.339694498038497,15.820367905620929,jose luis morales nogales,Levante Unión Deportiva,{'LM'},216475,name,71.0,51,Right,4,,,,,,
"[112.6, 47.1]",Carlos Carmona Bonet,23848.0,Right Wing,1,0,0.065890074,Sporting Gijón,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.6,47.1,8.851375599306593,36.11942252468047,carlos carmona bonet,Real Sporting de Gijón,{'RW'},168379,name,65.0,58,Right,3,,,,,,
"[115.0, 38.6]",Pablo Pérez Rodríguez,23838.0,Center Attacking Midfield,0,1,0.31869176,Sporting Gijón,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,115.0,38.6,4.533952469975837,77.39541748075958,pablo perez rodriguez,Real Sporting de Gijón,{'CAM'},222944,name,66.0,79,Right,3,,,,,,
"[88.8, 36.5]",José Antonio García Rabasco,24149.0,Left Defensive Midfield,0,0,0.02702238,Levante UD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,88.8,36.5,27.461620946331625,15.097667766450332,jose antonio garcia rabasco,Levante Unión Deportiva,{'CDM'},142454,name,70.0,50,Right,4,,,,,,
"[108.3, 47.2]",Pablo Pérez Rodríguez,23838.0,Center Attacking Midfield,0,1,0.1682814,Sporting Gijón,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.3,47.2,11.927313454839696,30.179125020263143,pablo perez rodriguez,Real Sporting de Gijón,{'CAM'},222944,name,66.0,79,Right,3,,,,,,
"[105.8, 22.5]",Joan Verdú Fernández,26211.0,Right Midfield,0,1,0.030522145,Levante UD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.8,22.5,19.381595651545304,14.094037656609474,joan verdu fernandez,Levante Unión Deportiva,{'RM'},147004,manual,72.0,54,Right,3,{'Joan Verdú Fernández'},joan verdu fernandez,Verdú,Joan Verdú Fernández,"CAM, CM, RM",Levante UD
"[103.3, 19.2]",Ignacio Cases Mora,18925.0,Right Defensive Midfield,0,0,0.008347974,Sporting Gijón,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,103.3,19.2,22.93703460018317,11.784193620968004,ignacio cases mora,Real Sporting de Gijón,{'CDM'},202142,name,64.0,42,Left,4,,,,,,
"[99.1, 29.7]",José Luis Morales Nogales,6668.0,Left Midfield,0,0,0.07510787,Levante UD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,99.1,29.7,20.27517401281677,18.6036249239248,jose luis morales nogales,Levante Unión Deportiva,{'LM'},216475,name,71.0,51,Right,4,,,,,,
"[89.9, 37.0]",Jefferson Andrés Lerma Solís,5678.0,Right Back,0,0,0.01940333,Levante UD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,89.9,37.0,26.46065770630049,15.68050857050677,jefferson andres lerma solis,Levante Unión Deportiva,{'RB'},213991,name,62.0,58,Right,3,,,,,,
"[113.2, 40.2]",Giuseppe Rossi,7141.0,Left Center Forward,0,0,0.1285675,Levante UD,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.2,40.2,5.952428076003946,63.16323322244691,giuseppe rossi,Levante Unión Deportiva,"{'CF', 'ST'}",162409,name,83.0,63,Left,3,,,,,,
"[89.0, 45.3]",Giuseppe Rossi,7141.0,Left Center Forward,0,0,0.019133158,Levante UD,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,89.0,45.3,27.496557057202637,14.96821568887326,giuseppe rossi,Levante Unión Deportiva,"{'CF', 'ST'}",162409,name,83.0,63,Left,3,,,,,,
"[97.3, 29.3]",José Luis Morales Nogales,6668.0,Left Midfield,0,0,0.030944115,Levante UD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,97.3,29.3,21.84577605053205,17.403838178009103,jose luis morales nogales,Levante Unión Deportiva,{'LM'},216475,name,71.0,51,Right,4,,,,,,
"[100.1, 51.9]",Pablo Pérez Rodríguez,23838.0,Center Attacking Midfield,0,0,0.041434776,Sporting Gijón,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.1,51.9,20.137238669936853,18.007180920044533,pablo perez rodriguez,Real Sporting de Gijón,{'CAM'},222944,name,66.0,79,Right,3,,,,,,
"[100.6, 20.7]",Ignacio Cases Mora,18925.0,Right Defensive Midfield,0,1,0.010015438,Sporting Gijón,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,100.6,20.7,23.606665372305347,12.869173528968648,ignacio cases mora,Real Sporting de Gijón,{'CDM'},202142,name,64.0,42,Left,4,,,,,,
"[95.8, 48.3]",Giuseppe Rossi,7141.0,Left Center Forward,0,0,0.03090323,Levante UD,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,95.8,48.3,22.31935594948922,17.73163581994754,giuseppe rossi,Levante Unión Deportiva,"{'CF', 'ST'}",162409,name,83.0,63,Left,3,,,,,,
"[108.8, 33.7]",Giuseppe Rossi,7141.0,Left Center Forward,0,0,0.12585425,Levante UD,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,108.8,33.7,11.167632918394116,32.79813863156358,giuseppe rossi,Levante Unión Deportiva,"{'CF', 'ST'}",162409,name,83.0,63,Left,3,,,,,,
"[105.7, 46.2]",Víctor Casadesús Castaño,23791.0,Left Midfield,0,1,0.10225727,Levante UD,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,105.7,46.2,13.577023099707832,28.182893263750504,victor casadesus castano,Levante Unión Deportiva,{'LM'},161832,team+token_name+position,72.0,81,Right,4,,,,,,
"[102.5, 36.6]",Joan Verdú Fernández,26211.0,Left Wing,0,0,0.06436116,Levante UD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.5,36.6,15.582835308441144,26.03779889885176,joan verdu fernandez,Levante Unión Deportiva,{'LW'},147004,manual,72.0,54,Right,3,{'Joan Verdú Fernández'},joan verdu fernandez,Verdú,Joan Verdú Fernández,"CAM, CM, RM",Levante UD
"[101.3, 43.3]",Alen Halilović,6926.0,Right Wing,0,0,0.06264954,Sporting Gijón,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,101.3,43.3,16.601187645767993,24.550701801473885,alen halilovic,Real Sporting de Gijón,{'RW'},216349,name,65.0,24,Left,3,,,,,,
"[93.0, 55.2]",Alen Halilović,6926.0,Right Wing,0,0,0.015946673,Sporting Gijón,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,93.0,55.2,26.92706862991217,13.658060225322002,alen halilovic,Real Sporting de Gijón,{'RW'},216349,name,65.0,24,Left,3,,,,,,
"[110.1, 51.0]",Borja González Tomás,6566.0,Center Forward,0,1,0.14702553,Eibar,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,110.1,51.0,12.74603492267302,23.04389423258181,borja gonzalez tomas,SD Eibar,"{'CF', 'ST'}",194996,name,74.0,73,Right,4,,,,,,
"[118.6, 30.8]",Borja González Tomás,6566.0,Center Forward,0,0,0.012374573,Eibar,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,118.6,30.8,7.915366384444881,10.3173493421451,borja gonzalez tomas,SD Eibar,"{'CF', 'ST'}",194996,name,74.0,73,Right,4,,,,,,
"[110.0, 52.3]",Daniel García Carrillo,6775.0,Left Defensive Midfield,0,0,0.047096457,Eibar,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,110.0,52.3,13.633397412237343,20.37300688599434,daniel garcia carrillo,SD Eibar,{'CDM'},216194,name,55.0,46,Right,3,,,,,,
"[110.3, 30.9]",Takashi Inui,5687.0,Left Wing,0,1,0.079753675,Eibar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,110.3,30.9,11.483374123052858,27.67313708717004,takashi inui,SD Eibar,{'LW'},205114,manual,57.0,41,Right,3,{'Takashi Inui'},takashi inui,T. Inui,Takashi Inui,"LM, RM, CAM",SD Eibar
"[112.5, 39.7]",Borja González Tomás,6566.0,Center Forward,1,0,0.09097353,Eibar,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.5,39.7,6.567452417033564,58.2419588761757,borja gonzalez tomas,SD Eibar,"{'CF', 'ST'}",194996,name,74.0,73,Right,4,,,,,,
"[104.6, 48.5]",Ander Capa Rodríguez,6699.0,Right Back,0,0,0.059172675,Eibar,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.6,48.5,15.289743294117146,24.11212430387169,ander capa rodriguez,SD Eibar,{'RB'},216189,name,63.0,57,Right,4,,,,,,
"[110.9, 51.5]",Roberto Soldado Rillo,26009.0,Right Center Forward,0,1,0.21519515,Villarreal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,110.9,51.5,12.60761798477412,21.8227600312733,roberto soldado rillo,Villarreal CF,"{'CF', 'ST'}",146758,name,79.0,81,Right,3,,,,,,
"[114.6, 36.5]",Adrián López Álvarez,6735.0,Left Center Forward,0,1,0.97204673,Villarreal,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,114.6,36.5,5.583569646740344,62.79299417135971,adrian lopez alvarez,Villarreal CF,"{'CF', 'ST'}",173818,name,72.0,71,Right,3,,,,,,
"[105.5, 36.9]",Tomás Pina Isla,6622.0,Right Defensive Midfield,0,0,0.14688985,Villarreal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.5,36.9,12.958236039291767,31.00745010585564,tomas pina isla,Villarreal CF,{'CDM'},198368,name,60.0,67,Right,3,,,,,,
"[98.2, 20.2]",José Ignacio Peleteiro Ramallo,9462.0,Center Attacking Midfield,0,0,0.007960922,Eibar,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,98.2,20.2,25.438249251864804,12.425789373725236,jose ignacio peleteiro ramallo,SD Eibar,{'CAM'},202541,name,66.0,43,Left,3,,,,,,
"[108.5, 51.1]",Adrián López Álvarez,6735.0,Left Center Forward,0,0,0.27962965,Villarreal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.5,51.1,13.793952705805545,22.60841746218442,adrian lopez alvarez,Villarreal CF,"{'CF', 'ST'}",173818,name,72.0,71,Right,3,,,,,,
"[114.4, 46.7]",Roberto Soldado Rillo,26009.0,Right Center Forward,0,1,0.3999668,Villarreal,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,114.4,46.7,7.512857312634116,39.80175791593432,roberto soldado rillo,Villarreal CF,"{'CF', 'ST'}",146758,name,79.0,81,Right,3,,,,,,
"[103.1, 31.1]",Adrián López Álvarez,6735.0,Left Center Forward,0,0,0.16043581,Villarreal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,103.1,31.1,16.610219181275127,22.4090012812887,adrian lopez alvarez,Villarreal CF,"{'CF', 'ST'}",173818,name,72.0,71,Right,3,,,,,,
"[106.5, 39.3]",Samuel Castillejo Azuaga,6829.0,Left Midfield,0,1,0.20602332,Villarreal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,106.5,39.3,11.827475692217677,34.355427345856846,samuel castillejo azuaga,Villarreal CF,{'LM'},210617,name,59.0,43,Left,2,,,,,,
"[93.6, 34.6]",Daniel García Carrillo,6775.0,Left Defensive Midfield,0,0,0.023118796,Eibar,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,93.6,34.6,23.55160504084595,17.348355922414214,daniel garcia carrillo,SD Eibar,{'CDM'},216194,name,55.0,46,Right,3,,,,,,
"[105.5, 22.6]",José Ignacio Peleteiro Ramallo,9462.0,Left Midfield,0,0,0.021617904,Eibar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.5,22.6,19.48632228641413,14.226308924593084,jose ignacio peleteiro ramallo,SD Eibar,{'LM'},202541,name,66.0,43,Left,3,,,,,,
"[95.6, 33.3]",Manuel Trigueros Muñoz,6771.0,Left Midfield,0,1,0.030802602,Villarreal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,95.6,33.3,22.09650481411032,18.216984884483363,manuel trigueros munoz,Villarreal CF,{'LM'},206545,name,69.0,72,Right,4,,,,,,
"[104.7, 22.9]",José Ignacio Peleteiro Ramallo,9462.0,Left Midfield,0,0,0.021714808,Eibar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,104.7,22.9,19.76085477022692,14.567327306151943,jose ignacio peleteiro ramallo,SD Eibar,{'LM'},202541,name,66.0,43,Left,3,,,,,,
"[109.7, 30.6]",Mauro Javier Dos Santos,6837.0,Right Center Back,0,0,0.036566004,Eibar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.7,30.6,12.044303892296972,26.6126094079043,mauro javier dos santos,SD Eibar,{'CB'},210787,name,39.0,69,Right,3,,,,,,
"[108.3, 49.9]",Borja González Tomás,6566.0,Right Center Forward,0,0,0.0875561,Eibar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,108.3,49.9,13.252117991098627,24.79445121094112,borja gonzalez tomas,SD Eibar,"{'CF', 'ST'}",194996,name,74.0,73,Right,4,,,,,,
"[109.7, 38.5]",Markel Bergara Larrañaga,6633.0,Center Defensive Midfield,1,0,0.05132001,Real Sociedad,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.7,38.5,9.102240452218346,43.52646300910845,markel bergara larranaga,Real Sociedad,{'CDM'},155984,name,54.0,67,Right,3,,,,,,
"[96.0, 40.7]",Carlos Alberto Vela Garrido,5560.0,Center Forward,0,1,0.03384865,Real Sociedad,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,96.0,40.7,21.00842747565843,19.757972095303344,carlos alberto vela garrido,Real Sociedad,"{'CF', 'ST'}",169416,name,79.0,64,Left,2,,,,,,
"[96.9, 50.5]",José Antonio Reyes Calderón,23816.0,Right Wing,0,0,0.06384333,Sevilla,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,96.9,50.5,22.095266037094905,17.307716703792423,jose antonio reyes calderon,Sevilla FC,{'RW'},111093,name,72.0,55,Left,3,,,,,,
"[96.7, 23.5]",Asier Illarramendi Andonegi,6671.0,Left Center Midfield,0,0,0.033351794,Real Sociedad,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,96.7,23.5,24.745722483896085,13.99101164333078,asier illarramendi andonegi,Real Sociedad,{'CM'},190584,name,59.0,51,Right,3,,,,,,
"[108.7, 55.4]",Kevin Gameiro,6401.0,Center Forward,0,0,0.051461652,Sevilla,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.7,55.4,16.404595583250444,15.803403051128846,kevin gameiro,Sevilla FC,"{'CF', 'ST'}",176600,name,78.0,67,Right,3,,,,,,
"[108.3, 61.0]",Víctor Machín Pérez,6841.0,Left Wing,0,0,0.008412182,Sevilla,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,108.3,61.0,20.577388227129312,10.357183138866018,victor machin perez,Sevilla FC,{'LW'},199715,name,74.0,65,Right,4,,,,,,
