,player_id,player,statsbomb_name_norm,Player Name,fifa_name_norm,match_name_norm,Att. Position,Finishing,Shot Power,Long Shots,Volleys,Penalties,Heading,Source,match_method,match_score
246,7745.0,Steven Berghuis,steven berghuis,Steven Berghuis,steven berghuis,steven berghuis,74.0,74.0,79.0,83.0,68.0,65.0,59.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
247,4347.0,Jordan Amavi,jordan amavi,Jordan Amavi,jordan amavi,jordan amavi,65.0,66.0,77.0,62.0,65.0,66.0,69.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
248,3596.0,Gareth McAuley,gareth mcauley,Gareth McAuley,gareth mcauley,gareth mcauley,45.0,50.0,44.0,30.0,23.0,49.0,81.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
249,3311.0,Daley Blind,daley blind,Daley Blind,daley blind,daley blind,66.0,46.0,68.0,64.0,62.0,56.0,69.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
250,3382.0,Luke Shaw,luke shaw,Luke Shaw,luke shaw,luke shaw,69.0,32.0,50.0,42.0,31.0,53.0,67.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
251,3058.0,Javier Hernández Balcázar,javier hernandez balcazar,Javier Hernández,javier hernandez,javier hernandez balcazar,88.0,89.0,75.0,69.0,79.0,80.0,82.0,manual_fifa_index,exact,100
252,20046.0,Phil Jagielka,phil jagielka,Phil Jagielka,phil jagielka,phil jagielka,51.0,30.0,69.0,54.0,44.0,68.0,79.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
253,13573.0,Yann Kermorgant,yann kermorgant,Yann Kermorgant,yann kermorgant,yann kermorgant,66.0,73.0,75.0,70.0,73.0,71.0,78.0,manual_fifa_index,exact,100
254,5556.0,Miguel Arturo Layún Prado,miguel arturo layun prado,Miguel Layún,miguel layun,miguel arturo layun prado,76.0,68.0,80.0,77.0,68.0,75.0,56.0,manual_fifa_index,exact,100
255,8520.0,Nabil Bentaleb,nabil bentaleb,Nabil Bentaleb,nabil bentaleb,nabil bentaleb,68.0,58.0,74.0,72.0,63.0,58.0,48.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
256,4808.0,Andre Wisdom,andre wisdom,Andre Wisdom,andre wisdom,andre wisdom,59.0,24.0,34.0,28.0,32.0,43.0,72.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
257,3308.0,Kieran Trippier,kieran trippier,Kieran Trippier,kieran trippier,kieran trippier,59.0,45.0,77.0,66.0,44.0,39.0,70.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
258,4631.0,Leon Britton,leon britton,Leon Britton,leon britton,leon britton,55.0,55.0,51.0,48.0,47.0,59.0,41.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
259,3316.0,James Tomkins,james tomkins,James Tomkins,james tomkins,james tomkins,45.0,29.0,40.0,29.0,28.0,43.0,78.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
260,24743.0,Gary Hooper,gary hooper,Gary Hooper,gary hooper,gary hooper,75.0,77.0,77.0,67.0,67.0,72.0,74.0,manual_fifa_index,exact,100
261,43757.0,Yoan Gouffran,yoan gouffran,Yoan Gouffran,yoan gouffran,yoan gouffran,74.0,76.0,77.0,66.0,75.0,77.0,76.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
262,3643.0,Phil Bardsley,phil bardsley,Phil Bardsley,phil bardsley,phil bardsley,56.0,47.0,83.0,66.0,43.0,56.0,67.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
263,16181.0,Jordy Clasie,jordy clasie,Jordy Clasie,jordy clasie,jordy clasie,65.0,26.0,77.0,71.0,73.0,64.0,27.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
264,3475.0,Per Mertesacker,per mertesacker,Per Mertesacker,per mertesacker,per mertesacker,43.0,36.0,71.0,25.0,30.0,42.0,87.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
265,42702.0,Modibo Maïga,modibo maiga,Modibo Maïga,modibo maiga,modibo maiga,64.0,68.0,68.0,62.0,65.0,57.0,67.0,manual_fifa_index,exact,100
266,3725.0,José Holebas,jose holebas,Jose Holebas,jose holebas,jose holebas,71.0,61.0,88.0,82.0,50.0,57.0,74.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
267,5689.0,Juan Guillermo Cuadrado Bello,juan guillermo cuadrado bello,Juan Cuadrado,juan cuadrado,juan guillermo cuadrado bello,77.0,75.0,74.0,78.0,67.0,68.0,44.0,manual_fifa_index,exact,100
268,3651.0,Matt Targett,matt targett,Matt Targett,matt targett,matt targett,49.0,36.0,34.0,38.0,37.0,51.0,56.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
269,19847.0,Alessandro Diamanti,alessandro diamanti,Alessandro Diamanti,alessandro diamanti,alessandro diamanti,78.0,71.0,83.0,80.0,73.0,65.0,58.0,manual_fifa_index,exact,100
270,8400.0,Serge Gnabry,serge gnabry,Serge Gnabry,serge gnabry,serge gnabry,65.0,58.0,65.0,59.0,45.0,66.0,47.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
272,13846.0,Jan Kirchhoff,jan kirchhoff,Jan Kirchhoff,jan kirchhoff,jan kirchhoff,37.0,33.0,48.0,41.0,36.0,43.0,84.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
273,13286.0,Lamine Koné,lamine kone,Lamine Koné,lamine kone,lamine kone,54.0,34.0,42.0,29.0,29.0,31.0,78.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
274,3302.0,Nordin Amrabat,nordin amrabat,Nordin Amrabat,nordin amrabat,nordin amrabat,77.0,76.0,81.0,72.0,73.0,77.0,68.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
275,3647.0,Alex Iwobi,alex iwobi,Alex Iwobi,alex iwobi,alex iwobi,68.0,63.0,60.0,48.0,48.0,56.0,42.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
276,3476.0,Muhamed Bešić,muhamed besic,Muhamed Bešić,muhamed besic,muhamed besic,46.0,51.0,55.0,48.0,41.0,48.0,67.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
277,28247.0,Libor Kozák,libor kozak,Libor Kozák,libor kozak,libor kozak,80.0,82.0,75.0,54.0,75.0,76.0,88.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
278,27146.0,Aly Cissokho,aly cissokho,Aly Cissokho,aly cissokho,aly cissokho,56.0,56.0,76.0,55.0,54.0,48.0,67.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
279,3966.0,Charlie Austin,charlie austin,Charlie Austin,charlie austin,charlie austin,83.0,82.0,83.0,71.0,72.0,77.0,81.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
280,4040.0,Peter Crouch,peter crouch,Peter Crouch,peter crouch,peter crouch,80.0,77.0,75.0,71.0,80.0,74.0,83.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
281,6950.0,Alberto Paloschi,alberto paloschi,Alberto Paloschi,alberto paloschi,alberto paloschi,86.0,83.0,73.0,41.0,77.0,79.0,77.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
282,43591.0,Marvin Emnes,marvin emnes,Marvin Emnes,marvin emnes,marvin emnes,75.0,63.0,76.0,60.0,61.0,66.0,54.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
283,4700.0,Matthew Pennington,matthew pennington,Matthew Pennington,matthew pennington,matthew pennington,31.0,30.0,44.0,26.0,36.0,48.0,64.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
284,42947.0,Leon Osman,leon osman,Leon Osman,leon osman,leon osman,72.0,71.0,75.0,76.0,80.0,69.0,71.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
285,4116.0,Sullay Kaikai,sullay kaikai,Sullay Kaikai,sullay kaikai,sullay kaikai,57.0,70.0,65.0,66.0,59.0,53.0,32.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
286,3165.0,Emmanuel Rivière,emmanuel riviere,Emmanuel Rivière,emmanuel riviere,emmanuel riviere,68.0,69.0,77.0,67.0,71.0,66.0,74.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
287,9461.0,Timm Klose,timm klose,Timm Klose,timm klose,timm klose,45.0,33.0,64.0,40.0,33.0,41.0,83.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
288,5836.0,Bryan Oviedo,bryan oviedo,Bryan Oviedo,bryan oviedo,bryan oviedo,66.0,61.0,66.0,59.0,58.0,56.0,48.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
289,3312.0,Demarai Gray,demarai gray,Demarai Gray,demarai gray,demarai gray,57.0,65.0,67.0,63.0,50.0,58.0,31.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
290,12325.0,Abdul Rahman Baba,abdul rahman baba,Abdul Rahman Baba,abdul rahman baba,abdul rahman baba,56.0,48.0,59.0,47.0,41.0,42.0,67.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
291,3611.0,Kevin Wimmer,kevin wimmer,Kevin Wimmer,kevin wimmer,kevin wimmer,30.0,21.0,40.0,25.0,27.0,35.0,75.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
292,3318.0,Marcus Rashford,marcus rashford,Marcus Rashford,marcus rashford,marcus rashford,73.0,70.0,67.0,58.0,51.0,74.0,63.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
293,20302.0,Gaël Clichy,gael clichy,Gaël Clichy,gael clichy,gael clichy,66.0,34.0,52.0,43.0,59.0,45.0,70.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
294,5540.0,Valon Behrami,valon behrami,Valon Behrami,valon behrami,valon behrami,63.0,56.0,76.0,69.0,69.0,72.0,68.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
295,3652.0,Tom Davies,tom davies,Tom Davies,tom davies,tom davies,47.0,32.0,48.0,39.0,40.0,42.0,50.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
296,3542.0,Jonjoe Kenny,jonjoe kenny,Jonjoe Kenny,jonjoe kenny,jonjoe kenny,35.0,28.0,44.0,30.0,33.0,51.0,62.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
297,3709.0,Daniel Amartey,daniel amartey,Daniel Amartey,daniel amartey,daniel amartey,42.0,46.0,84.0,73.0,66.0,51.0,67.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
298,40125.0,Steven Pienaar,steven pienaar,Steven Pienaar,steven pienaar,steven pienaar,74.0,67.0,76.0,73.0,73.0,63.0,56.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
299,4817.0,Joe Ledley,joe ledley,Joe Ledley,joe ledley,joe ledley,69.0,64.0,70.0,67.0,53.0,71.0,73.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
300,3722.0,Steven Taylor,steven taylor,Steven Taylor,steven taylor,steven taylor,20.0,32.0,43.0,24.0,59.0,46.0,74.0,manual_fifa_index,exact,100
301,4273.0,Reece Oxford,reece oxford,Reece Oxford,reece oxford,reece oxford,34.0,22.0,49.0,37.0,36.0,48.0,64.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
302,20066.0,Darren Randolph,darren randolph,Darren Randolph,darren randolph,darren randolph,11.0,14.0,36.0,14.0,16.0,30.0,16.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
303,20951.0,Jordan Lyden,jordan lyden,Jordan Lyden,jordan lyden,jordan lyden,55.0,46.0,57.0,49.0,43.0,50.0,61.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
304,9626.0,Tommy Elphick,tommy elphick,Tommy Elphick,tommy elphick,tommy elphick,26.0,32.0,55.0,43.0,13.0,29.0,74.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
305,9629.0,Stephen Kingsley,stephen kingsley,Stephen Kingsley,stephen kingsley,stephen kingsley,41.0,23.0,33.0,29.0,19.0,46.0,58.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
306,9630.0,Andre Green,andre green,André Green,andre green,andre green,57.0,61.0,64.0,46.0,50.0,61.0,50.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
308,3391.0,Rolando Aarons,rolando aarons,Rolando Aarons,rolando aarons,rolando aarons,60.0,62.0,70.0,55.0,55.0,59.0,51.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
309,10779.0,Cameron Borthwick-Jackson,cameron borthwick jackson,Cameron Borthwick-Jackson,cameron borthwick jackson,cameron borthwick jackson,43.0,34.0,45.0,35.0,39.0,46.0,65.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
310,3656.0,Alex Pritchard,alex pritchard,Alex Pritchard,alex pritchard,alex pritchard,70.0,67.0,70.0,68.0,51.0,66.0,44.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
311,9070.0,Hiram Boateng,hiram boateng,Hiram Boateng,hiram boateng,hiram boateng,54.0,43.0,62.0,52.0,39.0,41.0,60.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
312,3262.0,Łukasz Fabiański,ukasz fabianski,Łukasz Fabiański,ukasz fabianski,ukasz fabianski,15.0,13.0,14.0,20.0,17.0,22.0,11.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
313,4428.0,Mathieu Debuchy,mathieu debuchy,Mathieu Debuchy,mathieu debuchy,mathieu debuchy,64.0,59.0,74.0,68.0,62.0,66.0,75.0,manual_fifa_index,exact,100
315,3671.0,José Leonardo Ulloa,jose leonardo ulloa,Leonardo Ulloa,leonardo ulloa,leonardo ulloa,77.0,74.0,76.0,62.0,72.0,67.0,83.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
317,3961.0,N'Golo Kanté,n'golo kante,N'Golo Kanté,n'golo kante,n'golo kante,68.0,65.0,72.0,66.0,56.0,54.0,54.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
319,4429.0,Yann Gérard M'Vila,yann gerard m'vila,Yann M'Vila,yann m'vila,yann m'vila,41.0,56.0,68.0,67.0,56.0,68.0,61.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
320,43627.0,Jordi Gómez García-Penche,jordi gomez garcia penche,Jordi Gómez,jordi gomez,jordi gomez,68.0,68.0,76.0,75.0,65.0,82.0,46.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
321,4041.0,José Salomón Rondón Giménez,jose salomon rondon gimenez,Salomón Rondón,salomon rondon,salomon rondon,82.0,80.0,85.0,70.0,73.0,62.0,86.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
322,3967.0,Claudio Ariel Yacob,claudio ariel yacob,Claudio Yacob,claudio yacob,claudio yacob,42.0,58.0,63.0,67.0,23.0,66.0,78.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
323,3436.0,Idrissa Gana Gueye,idrissa gana gueye,Idrissa Gueye,idrissa gueye,idrissa gueye,67.0,47.0,80.0,66.0,31.0,54.0,67.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
324,8061.0,Siem Stefan de Jong,siem stefan de jong,Siem de Jong,siem de jong,siem de jong,83.0,78.0,82.0,80.0,82.0,74.0,84.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
325,5685.0,Carlos Alberto Sánchez Moreno,carlos alberto sanchez moreno,Carlos Sánchez,carlos sanchez,carlos sanchez,57.0,47.0,72.0,73.0,43.0,62.0,70.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
326,3076.0,Ayoze Pérez Gutiérrez,ayoze perez gutierrez,Ayoze Pérez,ayoze perez,ayoze perez,81.0,78.0,63.0,62.0,78.0,73.0,65.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
327,3442.0,El-Hadji Baye Oumar Niasse,el hadji baye oumar niasse,Oumar Niasse,oumar niasse,oumar niasse,75.0,79.0,80.0,71.0,74.0,67.0,75.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
328,4884.0,Pape N''Diaye Souaré,pape n''diaye souare,Pape Souaré,pape souare,pape souare,70.0,39.0,65.0,54.0,43.0,49.0,77.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
329,5458.0,Odion Jude Ighalo,odion jude ighalo,Odion Ighalo,odion ighalo,odion ighalo,84.0,79.0,73.0,62.0,70.0,63.0,74.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
330,3326.0,Chung-Yong Lee,chung yong lee,Lee Chung Yong,lee chung yong,lee chung yong,70.0,62.0,65.0,62.0,66.0,63.0,71.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
331,6746.0,Gabriel Armando de Abreu,gabriel armando de abreu,Gabriel,gabriel,gabriel,51.0,51.0,61.0,57.0,48.0,51.0,77.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
332,3385.0,Alexis Alejandro Sánchez Sánchez,alexis alejandro sanchez sanchez,Alexis Sánchez,alexis sanchez,alexis sanchez,85.0,83.0,82.0,79.0,78.0,77.0,65.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
333,3511.0,Héctor Bellerín Moruno,hector bellerin moruno,Héctor Bellerín,hector bellerin,hector bellerin,67.0,52.0,52.0,43.0,41.0,62.0,60.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
334,3568.0,Mohamed Naser Elsayed Elneny,mohamed naser elsayed elneny,Mohamed Elneny,mohamed elneny,mohamed elneny,63.0,65.0,73.0,74.0,39.0,62.0,57.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
335,11386.0,Santiago Cazorla González,santiago cazorla gonzalez,Santi Cazorla,santi cazorla,santi cazorla,82.0,77.0,78.0,82.0,72.0,80.0,58.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
336,13200.0,Oluwaseyi Babajide Ojo,oluwaseyi babajide ojo,Sheyi Ojo,sheyi ojo,sheyi ojo,58.0,63.0,56.0,56.0,44.0,66.0,44.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
337,3380.0,Christian Benteke Liolo,christian benteke liolo,Christian Benteke,christian benteke,christian benteke,76.0,81.0,85.0,76.0,74.0,77.0,85.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
338,3043.0,Christian Dannemann Eriksen,christian dannemann eriksen,Christian Eriksen,christian eriksen,christian eriksen,76.0,75.0,78.0,77.0,69.0,67.0,52.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
339,3094.0,Bamidele Alli,bamidele alli,Dele Alli,dele alli,dele alli,81.0,75.0,75.0,74.0,71.0,52.0,60.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
340,3237.0,Sergio Leonel Agüero del Castillo,sergio leonel aguero del castillo,Sergio Agüero,sergio aguero,sergio aguero,91.0,90.0,87.0,84.0,85.0,83.0,68.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
341,3090.0,Nicolás Hernán Otamendi,nicolas hernan otamendi,Nicolás Otamendi,nicolas otamendi,nicolas otamendi,49.0,53.0,69.0,56.0,56.0,44.0,86.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
342,3087.0,Gnégnéri Yaya Touré,gnegneri yaya toure,Yaya Touré,yaya toure,yaya toure,81.0,82.0,86.0,84.0,68.0,85.0,74.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
343,3054.0,Fernando Luiz Roza,fernando luiz roza,Fernandinho,fernandinho,fernandinho,68.0,70.0,83.0,81.0,76.0,61.0,55.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
344,3598.0,Wilfried Guemiand Bony,wilfried guemiand bony,Wilfried Bony,wilfried bony,wilfried bony,83.0,83.0,85.0,80.0,76.0,77.0,84.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
345,3589.0,Yannick Bolasie Yala,yannick bolasie yala,Yannick Bolasie,yannick bolasie,yannick bolasie,69.0,64.0,81.0,71.0,51.0,65.0,51.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
346,3289.0,Romelu Lukaku Menama,romelu lukaku menama,Romelu Lukaku,romelu lukaku,romelu lukaku,84.0,84.0,86.0,76.0,71.0,80.0,80.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
347,3958.0,Pedro Eliezer Rodríguez Ledesma,pedro eliezer rodriguez ledesma,Pedro,pedro,pedro,84.0,80.0,71.0,73.0,70.0,66.0,55.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
348,23488.0,Mario Suárez Mata,mario suarez mata,Mario Suárez,mario suarez,mario suarez,74.0,64.0,80.0,70.0,43.0,69.0,69.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
349,3654.0,Daniel William John Ings,daniel william john ings,Danny Ings,danny ings,danny ings,79.0,79.0,73.0,67.0,66.0,68.0,71.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
350,3462.0,Jack Frank Porteous Cork,jack frank porteous cork,Jack Cork,jack cork,jack cork,65.0,54.0,57.0,45.0,60.0,47.0,69.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
352,4629.0,José Ramiro Funes Mori,jose ramiro funes mori,Ramiro Funes Mori,ramiro funes mori,ramiro funes mori,49.0,27.0,69.0,59.0,25.0,52.0,77.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
353,9463.0,Alexander Banor Tettey,alexander banor tettey,Alexander Tettey,alexander tettey,alexander tettey,66.0,64.0,86.0,77.0,68.0,59.0,65.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
354,10967.0,Robert Brady,robert brady,Robbie Brady,robbie brady,robbie brady,70.0,66.0,75.0,74.0,62.0,65.0,53.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
355,16295.0,Dame N''Doye,dame n''doye,Dame N'Doye,dame n'doye,dame n'doye,79.0,75.0,83.0,74.0,71.0,60.0,77.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
356,9452.0,Gary O''Neil,gary o''neil,Gary O'Neil,gary o'neil,gary o'neil,58.0,65.0,67.0,67.0,65.0,64.0,54.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
357,3529.0,Daniel Andre Sturridge,daniel andre sturridge,Daniel Sturridge,daniel sturridge,daniel sturridge,84.0,85.0,83.0,83.0,76.0,75.0,73.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
358,3535.0,Roberto Firmino Barbosa de Oliveira,roberto firmino barbosa de oliveira,Roberto Firmino,roberto firmino,roberto firmino,81.0,82.0,79.0,79.0,78.0,72.0,71.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
359,3501.0,Philippe Coutinho Correia,philippe coutinho correia,Coutinho,coutinho,coutinho,76.0,70.0,79.0,80.0,75.0,64.0,47.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
360,4090.0,Adam David Lallana,adam david lallana,Adam Lallana,adam lallana,adam lallana,76.0,73.0,68.0,72.0,72.0,70.0,67.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
361,2956.0,Bertrand Isidore Traoré,bertrand isidore traore,Bertrand Traoré,bertrand traore,bertrand traore,70.0,74.0,78.0,76.0,76.0,66.0,55.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
362,3472.0,Willian Borges da Silva,willian borges da silva,Willian,willian,willian,78.0,75.0,71.0,80.0,59.0,60.0,29.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
363,3478.0,Francesc Fàbregas i Soler,francesc fabregas i soler,Cesc Fàbregas,cesc fabregas,cesc fabregas,80.0,76.0,77.0,78.0,81.0,80.0,74.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
364,38412.0,Kolo Habib Touré,kolo habib toure,Kolo Touré,kolo toure,kolo toure,46.0,56.0,78.0,66.0,36.0,57.0,77.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
365,4590.0,Nathaniel Edwin Clyne,nathaniel edwin clyne,Nathaniel Clyne,nathaniel clyne,nathaniel clyne,64.0,54.0,74.0,69.0,45.0,46.0,66.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
366,3473.0,James Philip Milner,james philip milner,James Milner,james milner,james milner,77.0,68.0,87.0,81.0,79.0,81.0,69.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
367,3532.0,Jordan Brian Henderson,jordan brian henderson,Jordan Henderson,jordan henderson,jordan henderson,74.0,67.0,75.0,71.0,72.0,64.0,65.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
368,4913.0,Bojan Krkíc Pérez,bojan krkic perez,Bojan,bojan,bojan,76.0,71.0,77.0,74.0,79.0,68.0,42.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
369,3606.0,Ander Herrera Agüera,ander herrera aguera,Ander Herrera,ander herrera,ander herrera,80.0,71.0,70.0,74.0,67.0,79.0,58.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
370,3296.0,Marouane Fellaini-Bakkioui,marouane fellaini bakkioui,Marouane Fellaini,marouane fellaini,marouane fellaini,78.0,73.0,75.0,72.0,71.0,64.0,91.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
371,3294.0,Juan Manuel Mata García,juan manuel mata garcia,Juan Mata,juan mata,juan mata,84.0,77.0,74.0,72.0,71.0,81.0,63.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,manual,100
